time_btjd,flux_normalized,flux_err
1491.660611959412,1.0,0.00011039522109253679
1491.681445453333,1.0,0.0001104520276613905
1491.7022789470211,1.0,0.00011051226131165581
1491.723112440243,1.0,0.0001105827328669508
1491.743945933465,1.0,0.00011064422313855953
1491.7647794259885,1.0,0.00011071379306580488
1491.7856129182794,1.0,0.00011075025997535617
1491.8064464101044,1.0,0.00011078932629530772
1491.827279901464,1.0,0.00011087786208513225
1491.848113392125,1.0,0.00011090822378821519
1491.868946882553,1.0,0.00011095237585369947
1491.88978037205,1.0,0.00011097297940336698
1491.910613861081,1.0,0.00011100464502576106
1491.9314473496465,1.0,0.00011101420706059353
1491.952280837281,1.0,0.00011100577813703124
1491.973114324449,1.0,0.00011103410760169392
1491.9939478109195,1.0,0.00011104204184739084
1492.014781296692,1.0,0.00011103923779719817
1492.0356147815319,1.0,0.00011103856065534053
1492.056448265907,1.0,0.00011104558236293307
1492.0772817493498,1.0,0.0001110414497918072
1492.098115232095,1.0,0.00011105176377902957
1492.118948714141,1.0,0.00011105673762111295
1492.139782195489,1.0,0.00011106038376494057
1492.1606156759049,1.0,0.00011106866360587227
1492.1814491553905,1.0,0.00011108679186590568
1492.20228263441,1.0,0.00011107909881400931
1492.223116112265,1.0,0.00011110908382105562
1492.2439495894218,1.0,0.00011113371883500498
1492.26478306588,1.0,0.0001111745380408992
1492.2856165414069,1.0,0.00011112716830127657
1492.306450016003,1.0,0.00011105044357838423
1492.3272834898999,1.0,0.00011105546845138879
1492.348116962866,1.0,0.00011102951889459106
1492.368950435133,1.0,0.00011102242840127375
1492.389783906236,1.0,0.00011104184376067069
1492.4106173766409,1.0,0.0001110203250001505
1492.431450846348,1.0,0.00011100579224004604
1492.4522843148904,1.0,0.0001110144212444503
1492.4731177827339,1.0,0.00011100217227944068
1492.4939512496464,1.0,0.0001109917751394834
1492.51478471586,1.0,0.00011099922936937099
1492.53561818091,1.0,0.00011097908848427565
1492.5564516452614,1.0,0.00011097223984838541
1492.5772851086815,1.0,0.00011097502368408238
1492.5981185711698,1.0,0.00011096787068713233
1492.618952032727,1.0,0.0001109708378794927
1492.6397854935856,1.0,0.00011097356785857159
1492.660618953513,1.0,0.00011097650937169454
1492.6814524125089,1.0,0.0001109407884587151
1492.7022858705736,1.0,0.00011094797019016728
1492.723119327707,1.0,0.00011093160056982835
1492.743952783909,1.0,0.00011091201083791924
1492.7647862394124,1.0,0.00011094555757884688
1492.785619693985,1.0,0.0001109441296189541
1492.8064531476255,1.0,0.00011089757343425351
1492.827286600335,1.0,0.00011093179123116529
1492.8481200521135,1.0,0.00011089361948226991
1492.8689535029605,1.0,0.00011089877862348466
1492.889786953109,1.0,0.00011091970736642082
1492.910620402326,1.0,0.00011091290378668744
1492.9314538503795,1.0,0.00011093955766170099
1492.9522872979676,1.0,0.00011093888383688675
1492.973120744391,1.0,0.00011091366642257774
1492.9939541898825,1.0,0.0001109539531663963
1493.014787634676,1.0,0.00011094887994859631
1493.035621078305,1.0,0.00011099416102555734
1493.056454521236,1.0,0.00011100837809390058
1493.077287963235,1.0,0.00011100406565030656
1493.098121404536,1.0,0.00011103233740552908
1493.1189548446725,1.0,0.00011104826208393101
1493.139788284111,1.0,0.00011103111155287694
1493.160621722385,1.0,0.00011105845454493715
1493.1814551599605,1.0,0.00011105215977808187
1493.2022885968374,1.0,0.00011105940915846837
1493.2231220325505,1.0,0.00011106430699905432
